location,                                                   type,           hint,                 scene,                          id,                         item
Ganon Castle Water Chest 1,                                 chest,          NONE,                 INSIDE_GANON_CASTLE,            0x06,                       RECOVERY_HEART
Ganon Castle Water Chest 2,                                 chest,          NONE,                 INSIDE_GANON_CASTLE,            0x07,                       ICE_TRAP
Ganon Castle Forest Chest,                                  chest,          NONE,                 INSIDE_GANON_CASTLE,            0x09,                       RUPEE_BLUE
Ganon Castle Light Chest Center,                            chest,          NONE,                 INSIDE_GANON_CASTLE,            0x10,                       SMALL_KEY_GANON
Ganon Castle Light Chest Around 1,                          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x0a,                       ARROWS_30
Ganon Castle Light Chest Around 2,                          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x0b,                       ICE_TRAP
Ganon Castle Light Chest Around 3,                          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x0c,                       RUPEE_BLUE
Ganon Castle Light Chest Around 4,                          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x0d,                       RECOVERY_HEART
Ganon Castle Light Chest Around 5,                          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x0e,                       ICE_TRAP
Ganon Castle Light Chest Around 6,                          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x0f,                       ICE_TRAP
Ganon Castle Light Chest Lullaby,                           chest,          NONE,                 INSIDE_GANON_CASTLE,            0x11,                       SMALL_KEY_GANON
Ganon Castle Shadow Chest 1,                                chest,          NONE,                 INSIDE_GANON_CASTLE,            0x08,                       RUPEE_BLUE
Ganon Castle Shadow Chest 2,                                chest,          NONE,                 INSIDE_GANON_CASTLE,            0x05,                       STRENGTH
Ganon Castle Spirit Chest 1,                                chest,          NONE,                 INSIDE_GANON_CASTLE,            0x12,                       BOMBCHU_20
Ganon Castle Spirit Chest 2,                                chest,          NONE,                 INSIDE_GANON_CASTLE,            0x14,                       ARROWS_10
Ganon Castle Boss Key,                                      chest,          NONE,                 GANON_TOWER,                    0x0b,                       BOSS_KEY_GANON
Ganon Castle Leftmost Scrub,                                scrub,          NONE,                 INSIDE_GANON_CASTLE,            0x21,                       POTION_GREEN
Ganon Castle Left-Center Scrub,                             scrub,          NONE,                 INSIDE_GANON_CASTLE,            0x22,                       BOMBS_5
Ganon Castle Right-Center Scrub,                            scrub,          NONE,                 INSIDE_GANON_CASTLE,            0x23,                       ARROWS_10
Ganon Castle Rightmost Scrub,                               scrub,          NONE,                 INSIDE_GANON_CASTLE,            0x24,                       POTION_RED
MQ Deku Tree Map Chest,                                     chest,          NONE,                 INSIDE_DEKU_TREE,               0x03,                       MAP_DT
MQ Deku Tree Compass Chest,                                 chest,          NONE,                 INSIDE_DEKU_TREE,               0x01,                       COMPASS_DT
MQ Deku Tree Slingshot Chest,                               chest,          NONE,                 INSIDE_DEKU_TREE,               0x06,                       SLINGSHOT
MQ Deku Tree Slingshot Room Far Chest,                      chest,          NONE,                 INSIDE_DEKU_TREE,               0x02,                       RUPEE_BLUE
MQ Deku Tree Basement Chest,                                chest,          NONE,                 INSIDE_DEKU_TREE,               0x04,                       RUPEE_BLUE
MQ Deku Tree Before Water Platform Chest,                   chest,          NONE,                 INSIDE_DEKU_TREE,               0x05,                       RECOVERY_HEART
MQ Deku Tree After Water Platform Chest,                    chest,          NONE,                 INSIDE_DEKU_TREE,               0x00,                       RUPEE_PURPLE
MQ Deku Tree Scrub,                                         scrub,          NONE,                 INSIDE_DEKU_TREE,               0x1b,                       SHIELD_DEKU
MQ Deku Tree GS Back Room,                                  gs,             NONE,                 INSIDE_DEKU_TREE,               0x08,                       GS_TOKEN
MQ Deku Tree GS Lobby Crate,                                gs,             NONE,                 INSIDE_DEKU_TREE,               0x09,                       GS_TOKEN
MQ Deku Tree GS Song of Time Blocks,                        gs,             NONE,                 INSIDE_DEKU_TREE,               0x0a,                       GS_TOKEN
MQ Deku Tree GS Compass Room,                               gs,             NONE,                 INSIDE_DEKU_TREE,               0x0b,                       GS_TOKEN
MQ Dodongo Cavern Map Chest,                                chest,          NONE,                 DODONGO_CAVERN,                 0x00,                       MAP_DC
MQ Dodongo Cavern Compass Chest,                            chest,          NONE,                 DODONGO_CAVERN,                 0x05,                       COMPASS_DC
MQ Dodongo Cavern Larvae Room Chest,                        chest,          NONE,                 DODONGO_CAVERN,                 0x02,                       RUPEE_BLUE
MQ Dodongo Cavern Upper Ledge Chest,                        chest,          NONE,                 DODONGO_CAVERN,                 0x03,                       RUPEE_BLUE
MQ Dodongo Cavern Bomb Bag Chest,                           chest,          NONE,                 DODONGO_CAVERN,                 0x04,                       BOMB_BAG
MQ Dodongo Cavern Chest Under Grave,                        chest,          NONE,                 DODONGO_CAVERN,                 0x01,                       RUPEE_BLUE
MQ Dodongo Cavern Lobby Scrub Front,                        scrub,          NONE,                 DODONGO_CAVERN,                 0x1c,                       DEKU_SEEDS_30
MQ Dodongo Cavern Lobby Scrub Back,                         scrub,          NONE,                 DODONGO_CAVERN,                 0x1d,                       STICK
MQ Dodongo Cavern Staircase Scrub,                          scrub,          NONE,                 DODONGO_CAVERN,                 0x1f,                       POTION_RED
MQ Dodongo Cavern Tunnel Side Scrub,                        scrub,          NONE,                 DODONGO_CAVERN,                 0x1e,                       SHIELD_DEKU
MQ Dodongo Cavern GS Time Blocks,                           gs,             NONE,                 DODONGO_CAVERN,                 0x13,                       GS_TOKEN
MQ Dodongo Cavern GS Larve Room,                            gs,             NONE,                 DODONGO_CAVERN,                 0x14,                       GS_TOKEN
MQ Dodongo Cavern GS Upper Lizalfos,                        gs,             NONE,                 DODONGO_CAVERN,                 0x12,                       GS_TOKEN
MQ Dodongo Cavern GS Poe Room Side,                         gs,             NONE,                 DODONGO_CAVERN,                 0x11,                       GS_TOKEN
MQ Dodongo Cavern GS Near Boss,                             gs,             NONE,                 DODONGO_CAVERN,                 0x10,                       GS_TOKEN
MQ Jabu-Jabu Map Chest,                                     chest,          NONE,                 INSIDE_JABU_JABU,               0x03,                       MAP_JJ
MQ Jabu-Jabu Entry Chest,                                   chest,          NONE,                 INSIDE_JABU_JABU,               0x05,                       NUTS_5
MQ Jabu-Jabu Compass Chest,                                 chest,          NONE,                 INSIDE_JABU_JABU,               0x00,                       COMPASS_JJ
MQ Jabu-Jabu Second Room B1 Chest,                          chest,          NONE,                 INSIDE_JABU_JABU,               0x02,                       NUTS_5
MQ Jabu-Jabu Second Room 1F Chest,                          chest,          NONE,                 INSIDE_JABU_JABU,               0x07,                       RECOVERY_HEART
MQ Jabu-Jabu Third Room West Chest,                         chest,          NONE,                 INSIDE_JABU_JABU,               0x04,                       BOMBCHU_5
MQ Jabu-Jabu Third Room East Chest,                         chest,          NONE,                 INSIDE_JABU_JABU,               0x08,                       NUTS_5
MQ Jabu-Jabu SoT Room Lower Chest,                          chest,          NONE,                 INSIDE_JABU_JABU,               0x01,                       STICK
MQ Jabu-Jabu Boomerang Chest,                               chest,          NONE,                 INSIDE_JABU_JABU,               0x06,                       BOOMERANG
MQ Jabu-Jabu Back Chest,                                    chest,          NONE,                 INSIDE_JABU_JABU,               0x09,                       NUTS_5
MQ Jabu-Jabu Pre-Boss Chest,                                chest,          NONE,                 INSIDE_JABU_JABU,               0x0a,                       RUPEE_BLUE
MQ Jabu-Jabu GS SoT Block,                                  gs,             NONE,                 INSIDE_JABU_JABU,               0x18,                       GS_TOKEN
MQ Jabu-Jabu GS Back,                                       gs,             NONE,                 INSIDE_JABU_JABU,               0x1a,                       GS_TOKEN
MQ Jabu-Jabu GS Basement Side Room,                         gs,             NONE,                 INSIDE_JABU_JABU,               0x1b,                       GS_TOKEN
MQ Jabu-Jabu GS Pre-Boss,                                   gs,             NONE,                 INSIDE_JABU_JABU,               0x19,                       GS_TOKEN
MQ Jabu-Jabu Cow,                                           cow,            NONE,                 INSIDE_JABU_JABU,               0x09,                       MILK
MQ Bottom of the Well Map Chest,                            chest,          NONE,                 BOTTOM_OF_THE_WELL,             0x03,                       MAP_BOTW
MQ Bottom of the Well Compass Chest,                        chest,          NONE,                 BOTTOM_OF_THE_WELL,             0x02,                       COMPASS_BOTW
MQ Bottom of the Well Lens Chest,                           chest,          NONE,                 BOTTOM_OF_THE_WELL,             0x01,                       LENS
MQ Bottom of the Well Dead Hand Key,                        collectible,    NONE,                 BOTTOM_OF_THE_WELL,             0x02,                       SMALL_KEY_BOTW
MQ Bottom of the Well East Middle Room Key,                 collectible,    NONE,                 BOTTOM_OF_THE_WELL,             0x01,                       SMALL_KEY_BOTW
MQ Bottom of the Well GS Basement,                          gs,             NONE,                 BOTTOM_OF_THE_WELL,             0x48,                       GS_TOKEN
MQ Bottom of the Well GS West Middle Room,                  gs,             NONE,                 BOTTOM_OF_THE_WELL,             0x49,                       GS_TOKEN
MQ Bottom of the Well GS Coffin Room,                       gs,             NONE,                 BOTTOM_OF_THE_WELL,             0x4a,                       GS_TOKEN
MQ Ice Cavern Map Chest,                                    chest,          NONE,                 ICE_CAVERN,                     0x01,                       MAP_IC
MQ Ice Cavern Compass Chest,                                chest,          NONE,                 ICE_CAVERN,                     0x00,                       COMPASS_IC
MQ Ice Cavern Iron Boots,                                   chest,          NONE,                 ICE_CAVERN,                     0x02,                       BOOTS_IRON
MQ Ice Cavern Piece of Heart,                               collectible,    NONE,                 ICE_CAVERN,                     0x01,                       HEART_PIECE
MQ Ice Cavern Sheik Song,                                   npc,            NONE,                 ICE_CAVERN,                     SHEIK_WATER,                SONG_TP_WATER
MQ Ice Cavern GS Compass Room,                              gs,             NONE,                 ICE_CAVERN,                     0x51,                       GS_TOKEN
MQ Ice Cavern GS Scarecrow,                                 gs,             NONE,                 ICE_CAVERN,                     0x50,                       GS_TOKEN
MQ Ice Cavern GS Clear Blocks,                              gs,             NONE,                 ICE_CAVERN,                     0x52,                       GS_TOKEN
MQ Forest Temple First Room Chest,                          chest,          NONE,                 TEMPLE_FOREST,                  0x03,                       SMALL_KEY_FOREST
MQ Forest Temple Wolfos Chest,                              chest,          NONE,                 TEMPLE_FOREST,                  0x00,                       SMALL_KEY_FOREST
MQ Forest Temple Boss Key Chest,                            chest,          NONE,                 TEMPLE_FOREST,                  0x0e,                       BOSS_KEY_FOREST
MQ Forest Temple ReDead Chest,                              chest,          NONE,                 TEMPLE_FOREST,                  0x02,                       SMALL_KEY_FOREST
MQ Forest Temple Well Chest,                                chest,          NONE,                 TEMPLE_FOREST,                  0x09,                       SMALL_KEY_FOREST
MQ Forest Temple East Garden High Ledge Chest,              chest,          NONE,                 TEMPLE_FOREST,                  0x05,                       SMALL_KEY_FOREST
MQ Forest Temple East Garden Ledge Chest,                   chest,          NONE,                 TEMPLE_FOREST,                  0x01,                       SMALL_KEY_FOREST
MQ Forest Temple Map Chest,                                 chest,          NONE,                 TEMPLE_FOREST,                  0x0d,                       MAP_FOREST
MQ Forest Temple Bow Chest,                                 chest,          NONE,                 TEMPLE_FOREST,                  0x0c,                       BOW
MQ Forest Temple Compass Chest,                             chest,          NONE,                 TEMPLE_FOREST,                  0x0f,                       COMPASS_FOREST
MQ Forest Temple Falling Ceiling Chest,                     chest,          NONE,                 TEMPLE_FOREST,                  0x06,                       ARROWS_5
MQ Forest Temple Antichamber,                               chest,          NONE,                 TEMPLE_FOREST,                  0x0b,                       ARROWS_5
MQ Forest Temple GS Entryway,                               gs,             NONE,                 TEMPLE_FOREST,                  0x21,                       GS_TOKEN
MQ Forest Temple GS Climb Room,                             gs,             NONE,                 TEMPLE_FOREST,                  0x24,                       GS_TOKEN
MQ Forest Temple GS West Garden,                            gs,             NONE,                 TEMPLE_FOREST,                  0x22,                       GS_TOKEN
MQ Forest Temple GS East Garden,                            gs,             NONE,                 TEMPLE_FOREST,                  0x20,                       GS_TOKEN
MQ Forest Temple GS Well,                                   gs,             NONE,                 TEMPLE_FOREST,                  0x23,                       GS_TOKEN
MQ Fire Temple Early Lower Left Chest,                      chest,          NONE,                 TEMPLE_FIRE,                    0x02,                       RUPEE_BLUE
MQ Fire Temple Pre-Boss Chest,                              chest,          NONE,                 TEMPLE_FIRE,                    0x07,                       SMALL_KEY_FIRE
MQ Fire Temple Hammer Chest,                                chest,          NONE,                 TEMPLE_FIRE,                    0x00,                       HAMMER
MQ Fire Temple Map Chest,                                   chest,          NONE,                 TEMPLE_FIRE,                    0x0c,                       MAP_FIRE
MQ Fire Temple Boss Key Chest,                              chest,          NONE,                 TEMPLE_FIRE,                    0x04,                       BOSS_KEY_FIRE
MQ Fire Temple 1f Lava Room Goron Chest,                    chest,          NONE,                 TEMPLE_FIRE,                    0x01,                       SMALL_KEY_FIRE
MQ Fire Temple Maze Lower Chest,                            chest,          NONE,                 TEMPLE_FIRE,                    0x03,                       BOMBS_5
MQ Fire Temple Maze Upper Chest,                            chest,          NONE,                 TEMPLE_FIRE,                    0x06,                       BOMBS_5
MQ Fire Temple Maze Side Room Chest,                        chest,          NONE,                 TEMPLE_FIRE,                    0x08,                       SMALL_KEY_FIRE
MQ Fire Temple Compass Chest,                               chest,          NONE,                 TEMPLE_FIRE,                    0x0b,                       COMPASS_FIRE
MQ Fire Temple Topmost Chest,                               chest,          NONE,                 TEMPLE_FIRE,                    0x05,                       SMALL_KEY_FIRE
MQ Fire Temple Flare Dancer Key,                            collectible,    NONE,                 TEMPLE_FIRE,                    0x1c,                       SMALL_KEY_FIRE
MQ Fire Temple GS Burning Block,                            gs,             NONE,                 TEMPLE_FIRE,                    0x2a,                       GS_TOKEN
MQ Fire Temple GS 1f Lava Room,                             gs,             NONE,                 TEMPLE_FIRE,                    0x28,                       GS_TOKEN
MQ Fire Temple GS Fire Walls Side Room,                     gs,             NONE,                 TEMPLE_FIRE,                    0x2c,                       GS_TOKEN
MQ Fire Temple GS Fire Walls Middle,                        gs,             NONE,                 TEMPLE_FIRE,                    0x2b,                       GS_TOKEN
MQ Fire Temple GS Topmost,                                  gs,             NONE,                 TEMPLE_FIRE,                    0x29,                       GS_TOKEN
MQ Water Temple Map Chest,                                  chest,          NONE,                 TEMPLE_WATER,                   0x02,                       MAP_WATER
MQ Water Temple Compass Chest,                              chest,          NONE,                 TEMPLE_WATER,                   0x01,                       COMPASS_WATER
MQ Water Temple Longshot Chest,                             chest,          NONE,                 TEMPLE_WATER,                   0x00,                       HOOKSHOT
MQ Water Temple Central Pillar Chest,                       chest,          NONE,                 TEMPLE_WATER,                   0x06,                       SMALL_KEY_WATER
MQ Water Temple Boss Key Chest,                             chest,          NONE,                 TEMPLE_WATER,                   0x05,                       BOSS_KEY_WATER
MQ Water Temple Side Loop Key,                              collectible,    NONE,                 TEMPLE_WATER,                   0x01,                       SMALL_KEY_WATER
MQ Water Temple GS Lizalfos Hallway,                        gs,             NONE,                 TEMPLE_WATER,                   0x30,                       GS_TOKEN
MQ Water Temple GS High Water Changer,                      gs,             NONE,                 TEMPLE_WATER,                   0x32,                       GS_TOKEN
MQ Water Temple GS River,                                   gs,             NONE,                 TEMPLE_WATER,                   0x31,                       GS_TOKEN
MQ Water Temple GS Three Torch,                             gs,             NONE,                 TEMPLE_WATER,                   0x34,                       GS_TOKEN
MQ Water Temple GS Side Loop,                               gs,             NONE,                 TEMPLE_WATER,                   0x33,                       GS_TOKEN
MQ Shadow Temple Compass Chest,                             chest,          NONE,                 TEMPLE_SHADOW,                  0x01,                       COMPASS_SHADOW
MQ Shadow Temple Hover Boots Chest,                         chest,          NONE,                 TEMPLE_SHADOW,                  0x07,                       BOOTS_HOVER
MQ Shadow Temple First Gibdos Chest,                        chest,          NONE,                 TEMPLE_SHADOW,                  0x03,                       SMALL_KEY_SHADOW
MQ Shadow Temple Map Chest,                                 chest,          NONE,                 TEMPLE_SHADOW,                  0x02,                       MAP_SHADOW
MQ Shadow Temple Boat Passage Chest,                        chest,          NONE,                 TEMPLE_SHADOW,                  0x0e,                       SMALL_KEY_SHADOW
MQ Shadow Temple Second Silver Rupee Visible Chest,         chest,          NONE,                 TEMPLE_SHADOW,                  0x0c,                       RUPEE_BLUE
MQ Shadow Temple Second Silver Rupee Invisible Chest,       chest,          NONE,                 TEMPLE_SHADOW,                  0x16,                       SMALL_KEY_SHADOW
MQ Shadow Temple Huge Pit Silver Rupee Chest,               chest,          NONE,                 TEMPLE_SHADOW,                  0x0f,                       RUPEE_BLUE
MQ Shadow Temple Spike Curtain Ground Chest,                chest,          NONE,                 TEMPLE_SHADOW,                  0x05,                       ARROWS_10
MQ Shadow Temple Spike Curtain Upper Cage Chest,            chest,          NONE,                 TEMPLE_SHADOW,                  0x06,                       RUPEE_BLUE
MQ Shadow Temple Spike Curtain Upper Switch Chest,          chest,          NONE,                 TEMPLE_SHADOW,                  0x04,                       SMALL_KEY_SHADOW
MQ Shadow Temple Invisible Spike Floor Chest,               chest,          NONE,                 TEMPLE_SHADOW,                  0x09,                       RUPEE_BLUE
MQ Shadow Temple Stalfos Room Chest,                        chest,          NONE,                 TEMPLE_SHADOW,                  0x10,                       RUPEE_RED
MQ Shadow Temple Wind Hint Chest,                           chest,          NONE,                 TEMPLE_SHADOW,                  0x15,                       SMALL_KEY_SHADOW
MQ Shadow Temple After Wind Gibdos Chest,                   chest,          NONE,                 TEMPLE_SHADOW,                  0x08,                       RUPEE_BLUE
MQ Shadow Temple After Wind Bomb Chest,                     chest,          NONE,                 TEMPLE_SHADOW,                  0x14,                       ARROWS_5
MQ Shadow Temple Hidden Dead Hand Chest,                    chest,          NONE,                 TEMPLE_SHADOW,                  0x0d,                       ARROWS_10
MQ Shadow Temple Crushing Wall Left Chest,                  chest,          NONE,                 TEMPLE_SHADOW,                  0x0a,                       RUPEE_BLUE
MQ Shadow Temple Boss Key Chest,                            chest,          NONE,                 TEMPLE_SHADOW,                  0x0b,                       BOSS_KEY_SHADOW
MQ Shadow Temple Triple Pot Key,                            collectible,    NONE,                 TEMPLE_SHADOW,                  0x06,                       SMALL_KEY_SHADOW
MQ Shadow Temple GS Spike Curtain,                          gs,             NONE,                 TEMPLE_SHADOW,                  0x41,                       GS_TOKEN
MQ Shadow Temple GS Wind Hint,                              gs,             NONE,                 TEMPLE_SHADOW,                  0x40,                       GS_TOKEN
MQ Shadow Temple GS After Wind Bomb,                        gs,             NONE,                 TEMPLE_SHADOW,                  0x43,                       GS_TOKEN
MQ Shadow Temple GS After Boat,                             gs,             NONE,                 TEMPLE_SHADOW,                  0x44,                       GS_TOKEN
MQ Shadow Temple GS Pre-Boss,                               gs,             NONE,                 TEMPLE_SHADOW,                  0x42,                       GS_TOKEN
MQ Spirit Temple Entrance Initial Chest,                    chest,          NONE,                 TEMPLE_SPIRIT,                  0x1a,                       BOMBCHU_5
MQ Spirit Temple Lobby Back-Left Chest,                     chest,          NONE,                 TEMPLE_SPIRIT,                  0x1e,                       SMALL_KEY_SPIRIT
MQ Spirit Temple Lobby Back-Right Chest,                    chest,          NONE,                 TEMPLE_SPIRIT,                  0x1f,                       BOMBCHU_5
MQ Spirit Temple Compass Chest,                             chest,          NONE,                 TEMPLE_SPIRIT,                  0x03,                       COMPASS_SPIRIT
MQ Spirit Temple Sun Block Room Chest,                      chest,          NONE,                 TEMPLE_SPIRIT,                  0x01,                       RECOVERY_HEART
MQ Spirit Temple Map Chest,                                 chest,          NONE,                 TEMPLE_SPIRIT,                  0x00,                       MAP_SPIRIT
MQ Spirit Temple Map Room Back Chest,                       chest,          NONE,                 TEMPLE_SPIRIT,                  0x08,                       SMALL_KEY_SPIRIT
MQ Spirit Temple Paradox Chest,                             chest,          NONE,                 TEMPLE_SPIRIT,                  0x1d,                       SMALL_KEY_SPIRIT
MQ Spirit Temple Child Upper Ground Chest,                  chest,          NONE,                 TEMPLE_SPIRIT,                  0x06,                       BOMBCHU_5
MQ Spirit Temple Child Upper Ledge Chest,                   chest,          NONE,                 TEMPLE_SPIRIT,                  0x0c,                       SMALL_KEY_SPIRIT
MQ Spirit Temple Silver Block Room Target Chest,            chest,          NONE,                 TEMPLE_SPIRIT,                  0x1c,                       SMALL_KEY_SPIRIT
MQ Spirit Temple Chest in Box,                              chest,          NONE,                 TEMPLE_SPIRIT,                  0x0f,                       RUPEE_BLUE
MQ Spirit Temple Statue Room Ledge Chest,                   chest,          NONE,                 TEMPLE_SPIRIT,                  0x02,                       RECOVERY_HEART
MQ Spirit Temple Lobby Front-Right Chest,                   chest,          NONE,                 TEMPLE_SPIRIT,                  0x1b,                       SMALL_KEY_SPIRIT
MQ Spirit Temple Purple Leever Chest,                       chest,          NONE,                 TEMPLE_SPIRIT,                  0x04,                       RUPEE_PURPLE
MQ Spirit Temple Symphony Room Chest,                       chest,          NONE,                 TEMPLE_SPIRIT,                  0x07,                       RUPEE_PURPLE
MQ Spirit Temple Beamos Room Chest,                         chest,          NONE,                 TEMPLE_SPIRIT,                  0x19,                       ARROWS_30
MQ Spirit Temple Dinolfos Room Chest,                       chest,          NONE,                 TEMPLE_SPIRIT,                  0x18,                       ICE_TRAP
MQ Spirit Temple Boss Key Chest,                            chest,          NONE,                 TEMPLE_SPIRIT,                  0x05,                       BOSS_KEY_SPIRIT
MQ Spirit Temple Topmost Chest,                             chest,          NONE,                 TEMPLE_SPIRIT,                  0x12,                       SMALL_KEY_SPIRIT
MQ Spirit Temple GS Sun Block Room,                         gs,             NONE,                 TEMPLE_SPIRIT,                  0x38,                       GS_TOKEN
MQ Spirit Temple GS Leever Room,                            gs,             NONE,                 TEMPLE_SPIRIT,                  0x39,                       GS_TOKEN
MQ Spirit Temple GS Symphony Room,                          gs,             NONE,                 TEMPLE_SPIRIT,                  0x3b,                       GS_TOKEN
MQ Spirit Temple GS Top Floor Left Wall,                    gs,             NONE,                 TEMPLE_SPIRIT,                  0x3a,                       GS_TOKEN
MQ Spirit Temple GS Top Floor Back Wall,                    gs,             NONE,                 TEMPLE_SPIRIT,                  0x3c,                       GS_TOKEN
MQ Gerudo Training Grounds Entryway Left Chest,             chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x13,                       ARROWS_10
MQ Gerudo Training Grounds Entryway Right Chest,            chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x07,                       BOMBCHU_10
MQ Gerudo Training Grounds Maze First Chest,                chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x0b,                       RUPEE_PURPLE
MQ Gerudo Training Grounds Maze Second Chest,               chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x06,                       RUPEE_GREEN
MQ Gerudo Training Grounds Maze Third Chest,                chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x0a,                       RUPEE_RED
MQ Gerudo Training Grounds Maze Fourth Chest,               chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x09,                       RUPEE_GREEN
MQ Gerudo Training Grounds Right Side Dinolfos Chest,       chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x01,                       SMALL_KEY_GTG
MQ Gerudo Training Grounds Water Room Chest,                chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x0d,                       SMALL_KEY_GTG
MQ Gerudo Training Grounds Left Side Iron Knuckle Chest,    chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x00,                       RUPEE_BLUE
MQ Gerudo Training Grounds Stalfos Room Chest,              chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x11,                       ARROWS_10
MQ Gerudo Training Grounds Silver Block Room Chest,         chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x02,                       RUPEE_PURPLE
MQ Gerudo Training Grounds Spinning Statue Chest,           chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x03,                       BOMBCHU_5
MQ Gerudo Training Grounds Torch Slug Room Clear Chest,     chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x12,                       ARROWS_10
MQ Gerudo Training Grounds Torch Slug Room Switch Chest,    chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x0e,                       SMALL_KEY_GTG
MQ Gerudo Training Grounds Maze Right Side Middle Chest,    chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x05,                       RUPEE_BLUE
MQ Gerudo Training Grounds Maze Right Side Right Chest,     chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x08,                       RUPEE_GREEN
MQ Gerudo Training Grounds Ice Arrows Chest,                chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x04,                       ARROW_ICE
MQ Ganon Castle Light Trial Chest,                          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x04,                       RECOVERY_HEART
MQ Ganon Castle Forest Trial First Chest,                   chest,          NONE,                 INSIDE_GANON_CASTLE,            0x02,                       ARROWS_10
MQ Ganon Castle Forest Trial Second Chest,                  chest,          NONE,                 INSIDE_GANON_CASTLE,            0x03,                       BOMBS_5
MQ Ganon Castle Water Trial Chest,                          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x01,                       RUPEE_RED
MQ Ganon Castle Spirit Trial First Chest,                   chest,          NONE,                 INSIDE_GANON_CASTLE,            0x0a,                       BOMBCHU_5
MQ Ganon Castle Spirit Trial Second Chest,                  chest,          NONE,                 INSIDE_GANON_CASTLE,            0x14,                       ARROWS_10
MQ Ganon Castle Spirit Trial Back Right Sun Chest,          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x09,                       RECOVERY_HEART
MQ Ganon Castle Spirit Trial Back Left Sun Chest,           chest,          NONE,                 INSIDE_GANON_CASTLE,            0x08,                       SMALL_KEY_GANON
MQ Ganon Castle Spirit Trial Front Left Sun Chest,          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x07,                       RECOVERY_HEART
MQ Ganon Castle Spirit Trial Gold Gauntlets Chest,          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x06,                       STRENGTH
MQ Ganon Castle Shadow Trial Bomb Flower Chest,             chest,          NONE,                 INSIDE_GANON_CASTLE,            0x00,                       ARROWS_10
MQ Ganon Castle Shadow Trial Switch Chest,                  chest,          NONE,                 INSIDE_GANON_CASTLE,            0x05,                       SMALL_KEY_GANON
MQ Ganon Castle Forest Trial Key,                           collectible,    NONE,                 INSIDE_GANON_CASTLE,            0x01,                       SMALL_KEY_GANON
MQ Ganon Castle Leftmost Scrub,                             scrub,          NONE,                 INSIDE_GANON_CASTLE,            0x21,                       POTION_GREEN
MQ Ganon Castle Left-Center Scrub,                          scrub,          NONE,                 INSIDE_GANON_CASTLE,            0x22,                       BOMBS_5
MQ Ganon Castle Center Scrub,                               scrub,          NONE,                 INSIDE_GANON_CASTLE,            0x23,                       ARROWS_10
MQ Ganon Castle Right-Center Scrub,                         scrub,          NONE,                 INSIDE_GANON_CASTLE,            0x24,                       POTION_RED
MQ Ganon Castle Rightmost Scrub,                            scrub,          NONE,                 INSIDE_GANON_CASTLE,            0x25,                       NUTS_5
