location,                                                   type,           hint,                 scene,                          id,                         item
Shadow Temple Boss Key Room 1,                              chest,          NONE,                 TEMPLE_SHADOW,                  0x0a,                       RUPEE_BLUE
Shadow Temple Boss Key Room 2,                              chest,          NONE,                 TEMPLE_SHADOW,                  0x0b,                       BOSS_KEY_SHADOW
Shadow Temple Skull,                                        collectible,    SHADOW_SKULL_POT,     TEMPLE_SHADOW,                  0x01,                       SMALL_KEY_SHADOW
Shadow Temple Spinning Blades Visible,                      chest,          NONE,                 TEMPLE_SHADOW,                  0x0c,                       RUPEE_BLUE
Shadow Temple Spinning Blades Invisible,                    chest,          NONE,                 TEMPLE_SHADOW,                  0x16,                       ARROWS_30
Shadow Temple Invisible Floormaster,                        chest,          NONE,                 TEMPLE_SHADOW,                  0x0d,                       SMALL_KEY_SHADOW
Shadow Temple Wind Room Hint,                               chest,          NONE,                 TEMPLE_SHADOW,                  0x15,                       ARROWS_10
Shadow Temple After Wind,                                   chest,          NONE,                 TEMPLE_SHADOW,                  0x08,                       RUPEE_BLUE
Shadow Temple After Wind Invisible,                         chest,          NONE,                 TEMPLE_SHADOW,                  0x14,                       SMALL_KEY_SHADOW
Shadow Temple GS Invisible Scythe,                          gs,             NONE,                 TEMPLE_SHADOW,                  0x43,                       GS_TOKEN
Shadow Temple GS Skull Pot,                                 gs,             NONE,                 TEMPLE_SHADOW,                  0x40,                       GS_TOKEN
Shadow Temple GS Triple Skull Pot,                          gs,             NONE,                 TEMPLE_SHADOW,                  0x42,                       GS_TOKEN
Shadow Temple GS Near Boat,                                 gs,             NONE,                 TEMPLE_SHADOW,                  0x44,                       GS_TOKEN
Shadow Temple GS Falling Spikes,                            gs,             NONE,                 TEMPLE_SHADOW,                  0x41,                       GS_TOKEN
Shadow Temple SR Scythe 1,                                  sr,             NONE,                 TEMPLE_SHADOW,                  0x19,                       RUPEE_SILVER_SHADOW_SCYTHE
Shadow Temple SR Scythe 2,                                  sr,             NONE,                 TEMPLE_SHADOW,                  0x1a,                       RUPEE_SILVER_SHADOW_SCYTHE
Shadow Temple SR Scythe 3,                                  sr,             NONE,                 TEMPLE_SHADOW,                  0x1b,                       RUPEE_SILVER_SHADOW_SCYTHE
Shadow Temple SR Scythe 4,                                  sr,             NONE,                 TEMPLE_SHADOW,                  0x1c,                       RUPEE_SILVER_SHADOW_SCYTHE
Shadow Temple SR Scythe 5,                                  sr,             NONE,                 TEMPLE_SHADOW,                  0x1d,                       RUPEE_SILVER_SHADOW_SCYTHE
Shadow Temple SR Pit 1,                                     sr,             NONE,                 TEMPLE_SHADOW,                  0x28,                       RUPEE_SILVER_SHADOW_PIT
Shadow Temple SR Pit 2,                                     sr,             NONE,                 TEMPLE_SHADOW,                  0x29,                       RUPEE_SILVER_SHADOW_PIT
Shadow Temple SR Pit 3,                                     sr,             NONE,                 TEMPLE_SHADOW,                  0x2a,                       RUPEE_SILVER_SHADOW_PIT
Shadow Temple SR Pit 4,                                     sr,             NONE,                 TEMPLE_SHADOW,                  0x2b,                       RUPEE_SILVER_SHADOW_PIT
Shadow Temple SR Pit 5,                                     sr,             NONE,                 TEMPLE_SHADOW,                  0x2c,                       RUPEE_SILVER_SHADOW_PIT
Shadow Temple SR Spikes Back Left,                          sr,             NONE,                 TEMPLE_SHADOW,                  0x2d,                       RUPEE_SILVER_SHADOW_SPIKES
Shadow Temple SR Spikes Right,                              sr,             NONE,                 TEMPLE_SHADOW,                  0x2e,                       RUPEE_SILVER_SHADOW_SPIKES
Shadow Temple SR Spikes Center,                             sr,             NONE,                 TEMPLE_SHADOW,                  0x2f,                       RUPEE_SILVER_SHADOW_SPIKES
Shadow Temple SR Spikes Front Left,                         sr,             NONE,                 TEMPLE_SHADOW,                  0x30,                       RUPEE_SILVER_SHADOW_SPIKES
Shadow Temple SR Spikes Midair,                             sr,             NONE,                 TEMPLE_SHADOW,                  0x31,                       RUPEE_SILVER_SHADOW_SPIKES
Shadow Temple Pot Early Maze 1,                             pot,            NONE,                 TEMPLE_SHADOW,                  0x0000,                     MAGIC_JAR_SMALL
Shadow Temple Pot Early Maze 2,                             pot,            NONE,                 TEMPLE_SHADOW,                  0x0001,                     MAGIC_JAR_SMALL
Shadow Temple Pot Early Maze 3,                             pot,            NONE,                 TEMPLE_SHADOW,                  0x0002,                     RECOVERY_HEART
Shadow Temple Pot Early Maze 4,                             pot,            NONE,                 TEMPLE_SHADOW,                  0x0003,                     RUPEE_BLUE
Shadow Temple Pot Early Maze 5,                             pot,            NONE,                 TEMPLE_SHADOW,                  0x0004,                     NUTS_5
Shadow Temple Pot Early Maze 6,                             pot,            NONE,                 TEMPLE_SHADOW,                  0x0005,                     RECOVERY_HEART
Shadow Temple Pot Map Room 1,                               pot,            NONE,                 TEMPLE_SHADOW,                  0x0103,                     ARROWS_10
Shadow Temple Pot Map Room 2,                               pot,            NONE,                 TEMPLE_SHADOW,                  0x0104,                     RECOVERY_HEART
Shadow Temple Pot Falling Spikes Bottom 1,                  pot,            NONE,                 TEMPLE_SHADOW,                  0x0a03,                     RECOVERY_HEART
Shadow Temple Pot Falling Spikes Bottom 2,                  pot,            NONE,                 TEMPLE_SHADOW,                  0x0a04,                     BOMB
Shadow Temple Pot Falling Spikes Top 1,                     pot,            NONE,                 TEMPLE_SHADOW,                  0x0a05,                     RECOVERY_HEART
Shadow Temple Pot Falling Spikes Top 2,                     pot,            NONE,                 TEMPLE_SHADOW,                  0x0a06,                     RECOVERY_HEART
Shadow Temple Pot Boss Key Room,                            pot,            NONE,                 TEMPLE_SHADOW,                  0x0d02,                     MAGIC_JAR_LARGE
Shadow Temple Pot Invisible Floormaster Room 1,             pot,            NONE,                 TEMPLE_SHADOW,                  0x1101,                     RECOVERY_HEART
Shadow Temple Pot Invisible Floormaster Room 2,             pot,            NONE,                 TEMPLE_SHADOW,                  0x1102,                     ARROWS_30
Shadow Temple Pot After Wind 1,                             pot,            NONE,                 TEMPLE_SHADOW,                  0x1402,                     RUPEE_BLUE
Shadow Temple Pot After Wind 2,                             pot,            NONE,                 TEMPLE_SHADOW,                  0x1403,                     NUTS_5
Shadow Temple Pot Boat Before Bridge 1,                     pot,            NONE,                 TEMPLE_SHADOW,                  0x1510,                     ARROWS_10
Shadow Temple Pot Boat Before Bridge 2,                     pot,            NONE,                 TEMPLE_SHADOW,                  0x1511,                     NOTHING
Shadow Temple Pot Boat After Bridge 1,                      pot,            NONE,                 TEMPLE_SHADOW,                  0x1512,                     ARROWS_30
Shadow Temple Pot Boat After Bridge 2,                      pot,            NONE,                 TEMPLE_SHADOW,                  0x1513,                     MAGIC_JAR_LARGE
Shadow Temple Flying Pot Early Maze,                        pot,            NONE,                 TEMPLE_SHADOW,                  0x0006,                     RECOVERY_HEART
Shadow Temple Flying Pot After Wind 1,                      pot,            NONE,                 TEMPLE_SHADOW,                  0x1404,                     RECOVERY_HEART
Shadow Temple Flying Pot After Wind 2,                      pot,            NONE,                 TEMPLE_SHADOW,                  0x1405,                     NUTS_5
Shadow Temple Heart Scythe 1,                               heart,          NONE,                 TEMPLE_SHADOW,                  0x01004,                    RECOVERY_HEART
Shadow Temple Heart Scythe 2,                               heart,          NONE,                 TEMPLE_SHADOW,                  0x01005,                    RECOVERY_HEART
Shadow Temple Heart Shortcut 1,                             heart,          NONE,                 TEMPLE_SHADOW,                  0x01506,                    RECOVERY_HEART
Shadow Temple Heart Shortcut 2,                             heart,          NONE,                 TEMPLE_SHADOW,                  0x01507,                    RECOVERY_HEART
Shadow Temple Heart Pre-Boss 1,                             heart,          NONE,                 TEMPLE_SHADOW,                  0x01508,                    RECOVERY_HEART
Shadow Temple Heart Pre-Boss 2,                             heart,          NONE,                 TEMPLE_SHADOW,                  0x01509,                    RECOVERY_HEART
Shadow Temple Heart Pre-Boss 3,                             heart,          NONE,                 TEMPLE_SHADOW,                  0x0150a,                    RECOVERY_HEART
Shadow Temple Beamos Big Fairy,                             fairy_spot,     NONE,                 TEMPLE_SHADOW,                  0x00503,                    FAIRY_BIG
Shadow Temple Stalfos Big Fairy,                            fairy_spot,     NONE,                 TEMPLE_SHADOW,                  0x00915,                    FAIRY_BIG
Shadow Temple Big Fairy After Wind,                         fairy_spot,     NONE,                 TEMPLE_SHADOW,                  0x01302,                    FAIRY_BIG
Shadow Temple Wonder Item,                                  wonder,         NONE,                 TEMPLE_SHADOW,                  0x00c01,                    ARROWS_30
Shadow Temple Boss HC,                                      collectible,    NONE,                 LAIR_BONGO_BONGO,               0x1f,                       HEART_CONTAINER
Shadow Temple Boss,                                         npc,            NONE,                 LAIR_BONGO_BONGO,               BLUE_WARP_BONGO_BONGO,      MEDALLION_SHADOW
Gerudo Fortress Jail 1,                                     collectible,    NONE,                 THIEVES_HIDEOUT,                0x0c,                       SMALL_KEY_GF
Gerudo Fortress Jail 2,                                     collectible,    NONE,                 THIEVES_HIDEOUT,                0x0f,                       SMALL_KEY_GF
Gerudo Fortress Jail 3,                                     collectible,    NONE,                 THIEVES_HIDEOUT,                0x0a,                       SMALL_KEY_GF
Gerudo Fortress Jail 4,                                     collectible,    NONE,                 THIEVES_HIDEOUT,                0x0e,                       SMALL_KEY_GF
Gerudo Member Card,                                         npc,            NONE,                 THIEVES_HIDEOUT,                GERUDO_CARD,                GERUDO_CARD
Gerudo Fortress Pot Break Room 1,                           pot,            NONE,                 THIEVES_HIDEOUT,                0x0004,                     ARROWS_10
Gerudo Fortress Pot Break Room 2,                           pot,            NONE,                 THIEVES_HIDEOUT,                0x0005,                     MAGIC_JAR_LARGE
Gerudo Fortress Pot Jail 1 1,                               pot,            NONE,                 THIEVES_HIDEOUT,                0x0206,                     RECOVERY_HEART
Gerudo Fortress Pot Jail 1 2,                               pot,            NONE,                 THIEVES_HIDEOUT,                0x0207,                     ARROWS_10
Gerudo Fortress Pot Jail 1 3,                               pot,            NONE,                 THIEVES_HIDEOUT,                0x0208,                     RUPEE_RED
Gerudo Fortress Pot Kitchen 1,                              pot,            NONE,                 THIEVES_HIDEOUT,                0x0305,                     ARROWS_10
Gerudo Fortress Pot Kitchen 2,                              pot,            NONE,                 THIEVES_HIDEOUT,                0x0306,                     RECOVERY_HEART
Gerudo Fortress Pot Jail 3 1,                               pot,            NONE,                 THIEVES_HIDEOUT,                0x0409,                     RUPEE_BLUE
Gerudo Fortress Pot Jail 3 2,                               pot,            NONE,                 THIEVES_HIDEOUT,                0x040a,                     RECOVERY_HEART
Gerudo Fortress Pot Jail 2 1,                               pot,            NONE,                 THIEVES_HIDEOUT,                0x0507,                     RECOVERY_HEART
Gerudo Fortress Pot Jail 2 2,                               pot,            NONE,                 THIEVES_HIDEOUT,                0x0508,                     RUPEE_BLUE
Gerudo Fortress Pot Jail 2 3,                               pot,            NONE,                 THIEVES_HIDEOUT,                0x0509,                     RUPEE_RED
Gerudo Fortress Pot Jail 2 4,                               pot,            NONE,                 THIEVES_HIDEOUT,                0x050a,                     RECOVERY_HEART
Gerudo Fortress Pot Jail 2 5,                               pot,            NONE,                 THIEVES_HIDEOUT,                0x050b,                     RECOVERY_HEART
Gerudo Fortress Pot Jail 2 6,                               pot,            NONE,                 THIEVES_HIDEOUT,                0x050c,                     RECOVERY_HEART
Gerudo Fortress Pot Jail 2 7,                               pot,            NONE,                 THIEVES_HIDEOUT,                0x050d,                     RECOVERY_HEART
Thieves Hideout Crate Break Room 1,                         crate,          NONE,                 THIEVES_HIDEOUT,                0x00006,                    RUPEE_GREEN
Thieves Hideout Crate Break Room 2,                         crate,          NONE,                 THIEVES_HIDEOUT,                0x00007,                    RUPEE_GREEN
Thieves Hideout Crate Break Room 3,                         crate,          NONE,                 THIEVES_HIDEOUT,                0x00008,                    RUPEE_GREEN
Thieves Hideout Crate Break Room 4,                         crate,          NONE,                 THIEVES_HIDEOUT,                0x00009,                    RUPEE_GREEN
Thieves Hideout Crate Jail 3,                               crate,          NONE,                 THIEVES_HIDEOUT,                0x0010a,                    RUPEE_GREEN
Thieves Hideout Crate Jail 1,                               crate,          NONE,                 THIEVES_HIDEOUT,                0x0020a,                    RUPEE_GREEN
Thieves Hideout Crate Kitchen,                              crate,          NONE,                 THIEVES_HIDEOUT,                0x00307,                    RUPEE_GREEN
Thieves Hideout Crate Kitchen Corridor 1,                   crate,          NONE,                 THIEVES_HIDEOUT,                0x0030a,                    RUPEE_GREEN
Thieves Hideout Crate Kitchen Corridor 2,                   crate,          NONE,                 THIEVES_HIDEOUT,                0x0030b,                    RUPEE_GREEN
Thieves Hideout Crate Kitchen Corridor 3,                   crate,          NONE,                 THIEVES_HIDEOUT,                0x0030c,                    RUPEE_GREEN
Thieves Hideout Crate Kitchen Corridor 4,                   crate,          NONE,                 THIEVES_HIDEOUT,                0x0030d,                    RUPEE_GREEN
Thieves Hideout Crate Jail 2 1,                             crate,          NONE,                 THIEVES_HIDEOUT,                0x0050f,                    RUPEE_GREEN
Thieves Hideout Crate Jail 2 2,                             crate,          NONE,                 THIEVES_HIDEOUT,                0x00510,                    RUPEE_GREEN
Gerudo Fortress Kitchen Big Fairy,                          fairy_spot,     NONE,                 THIEVES_HIDEOUT,                0x00309,                    FAIRY_BIG
Gerudo Fortress Wonder Item Jail 1 1,                       wonder,         NONE,                 THIEVES_HIDEOUT,                0x00202,                    RANDOM
Gerudo Fortress Wonder Item Jail 1 2,                       wonder,         NONE,                 THIEVES_HIDEOUT,                0x00203,                    RANDOM
Gerudo Fortress Wonder Item Jail 2 1,                       wonder,         NONE,                 THIEVES_HIDEOUT,                0x00502,                    RANDOM
Gerudo Fortress Wonder Item Jail 2 2,                       wonder,         NONE,                 THIEVES_HIDEOUT,                0x00503,                    RANDOM
Gerudo Fortress Wonder Item Jail 3 1,                       wonder,         NONE,                 THIEVES_HIDEOUT,                0x00103,                    RANDOM
Gerudo Fortress Wonder Item Jail 3 2,                       wonder,         NONE,                 THIEVES_HIDEOUT,                0x00104,                    RANDOM
Gerudo Fortress Wonder Item Jail 4 1,                       wonder,         NONE,                 THIEVES_HIDEOUT,                0x00402,                    RANDOM
Gerudo Fortress Wonder Item Jail 4 2,                       wonder,         NONE,                 THIEVES_HIDEOUT,                0x00403,                    RANDOM
Gerudo Fortress Wonder Item Break Room Bottom,              wonder,         NONE,                 THIEVES_HIDEOUT,                0x00002,                    RANDOM
Gerudo Fortress Wonder Item Break Room Top,                 wonder,         NONE,                 THIEVES_HIDEOUT,                0x00003,                    RANDOM
Gerudo Fortress Wonder Item Kitchen Skull,                  wonder,         NONE,                 THIEVES_HIDEOUT,                0x00303,                    RANDOM
Gerudo Fortress Wonder Item Kitchen Soup,                   wonder,         NONE,                 THIEVES_HIDEOUT,                0x00304,                    RUPEE_RED
Spirit Temple Child First Chest,                            chest,          NONE,                 TEMPLE_SPIRIT,                  0x08,                       SHIELD_DEKU
Spirit Temple Child Second Chest,                           chest,          NONE,                 TEMPLE_SPIRIT,                  0x00,                       SMALL_KEY_SPIRIT
Spirit Temple Child Climb 1,                                chest,          NONE,                 TEMPLE_SPIRIT,                  0x0c,                       SHIELD_DEKU
Spirit Temple Child Climb 2,                                chest,          NONE,                 TEMPLE_SPIRIT,                  0x06,                       BOMBCHU_10
Spirit Temple Statue Base,                                  chest,          NONE,                 TEMPLE_SPIRIT,                  0x03,                       MAP_SPIRIT
Spirit Temple Statue Hands,                                 chest,          NONE,                 TEMPLE_SPIRIT,                  0x02,                       SMALL_KEY_SPIRIT
Spirit Temple Statue Upper Right,                           chest,          NONE,                 TEMPLE_SPIRIT,                  0x0f,                       RUPEE_BLUE
Spirit Temple Sun Block Room Torches,                       chest,          NONE,                 TEMPLE_SPIRIT,                  0x01,                       SMALL_KEY_SPIRIT
Spirit Temple Adult Silver Rupees,                          chest,          NONE,                 TEMPLE_SPIRIT,                  0x07,                       SMALL_KEY_SPIRIT
Spirit Temple Adult Lullaby,                                chest,          NONE,                 TEMPLE_SPIRIT,                  0x04,                       COMPASS_SPIRIT
Spirit Temple Adult Suns on Wall 1,                         chest,          NONE,                 TEMPLE_SPIRIT,                  0x0d,                       RECOVERY_HEART
Spirit Temple Adult Suns on Wall 2,                         chest,          NONE,                 TEMPLE_SPIRIT,                  0x0e,                       ICE_TRAP
Spirit Temple Adult Invisible 1,                            chest,          NONE,                 TEMPLE_SPIRIT,                  0x14,                       RECOVERY_HEART
Spirit Temple Adult Invisible 2,                            chest,          NONE,                 TEMPLE_SPIRIT,                  0x15,                       RECOVERY_HEART
Spirit Temple Adult Late Sun on Wall,                       chest,          NONE,                 TEMPLE_SPIRIT,                  0x05,                       SMALL_KEY_SPIRIT
Spirit Temple Adult Boss Key Chest,                         chest,          NONE,                 TEMPLE_SPIRIT,                  0x0a,                       BOSS_KEY_SPIRIT
Spirit Temple Adult Topmost Sun on Wall,                    chest,          NONE,                 TEMPLE_SPIRIT,                  0x12,                       BOMBS_20
Spirit Temple GS Child Climb,                               gs,             NONE,                 TEMPLE_SPIRIT,                  0x3b,                       GS_TOKEN
Spirit Temple GS Child Fence,                               gs,             NONE,                 TEMPLE_SPIRIT,                  0x3c,                       GS_TOKEN
Spirit Temple GS Iron Knuckle,                              gs,             NONE,                 TEMPLE_SPIRIT,                  0x38,                       GS_TOKEN
Spirit Temple GS Boulders,                                  gs,             NONE,                 TEMPLE_SPIRIT,                  0x39,                       GS_TOKEN
Spirit Temple GS Statue,                                    gs,             NONE,                 TEMPLE_SPIRIT,                  0x3a,                       GS_TOKEN
Spirit Temple SR Child 1,                                   sr,             NONE,                 TEMPLE_SPIRIT,                  0x0a,                       RUPEE_SILVER_SPIRIT_CHILD
Spirit Temple SR Child 2,                                   sr,             NONE,                 TEMPLE_SPIRIT,                  0x0b,                       RUPEE_SILVER_SPIRIT_CHILD
Spirit Temple SR Child 3,                                   sr,             NONE,                 TEMPLE_SPIRIT,                  0x0c,                       RUPEE_SILVER_SPIRIT_CHILD
Spirit Temple SR Child 4,                                   sr,             NONE,                 TEMPLE_SPIRIT,                  0x0d,                       RUPEE_SILVER_SPIRIT_CHILD
Spirit Temple SR Child 5,                                   sr,             NONE,                 TEMPLE_SPIRIT,                  0x0e,                       RUPEE_SILVER_SPIRIT_CHILD
Spirit Temple SR Sun 1,                                     sr,             NONE,                 TEMPLE_SPIRIT,                  0x0f,                       RUPEE_SILVER_SPIRIT_SUN
Spirit Temple SR Sun 2,                                     sr,             NONE,                 TEMPLE_SPIRIT,                  0x10,                       RUPEE_SILVER_SPIRIT_SUN
Spirit Temple SR Sun 3,                                     sr,             NONE,                 TEMPLE_SPIRIT,                  0x11,                       RUPEE_SILVER_SPIRIT_SUN
Spirit Temple SR Sun 4,                                     sr,             NONE,                 TEMPLE_SPIRIT,                  0x12,                       RUPEE_SILVER_SPIRIT_SUN
Spirit Temple SR Sun 5,                                     sr,             NONE,                 TEMPLE_SPIRIT,                  0x13,                       RUPEE_SILVER_SPIRIT_SUN
Spirit Temple SR Boulders 1,                                sr,             NONE,                 TEMPLE_SPIRIT,                  0x14,                       RUPEE_SILVER_SPIRIT_BOULDERS
Spirit Temple SR Boulders 2,                                sr,             NONE,                 TEMPLE_SPIRIT,                  0x15,                       RUPEE_SILVER_SPIRIT_BOULDERS
Spirit Temple SR Boulders 3,                                sr,             NONE,                 TEMPLE_SPIRIT,                  0x16,                       RUPEE_SILVER_SPIRIT_BOULDERS
Spirit Temple SR Boulders 4,                                sr,             NONE,                 TEMPLE_SPIRIT,                  0x17,                       RUPEE_SILVER_SPIRIT_BOULDERS
Spirit Temple SR Boulders 5,                                sr,             NONE,                 TEMPLE_SPIRIT,                  0x18,                       RUPEE_SILVER_SPIRIT_BOULDERS
Spirit Temple Silver Gauntlets,                             chest,          NONE,                 DESERT_COLOSSUS,                0x0b,                       STRENGTH
Spirit Temple Mirror Shield,                                chest,          NONE,                 DESERT_COLOSSUS,                0x09,                       SHIELD_MIRROR
Spirit Temple Boss HC,                                      collectible,    NONE,                 LAIR_TWINROVA,                  0x1f,                       HEART_CONTAINER
Spirit Temple Boss,                                         npc,            NONE,                 LAIR_TWINROVA,                  BLUE_WARP_TWINROVA,         MEDALLION_SPIRIT
Spirit Temple Pot Lobby 1,                                  pot,            NONE,                 TEMPLE_SPIRIT,                  0x000a,                     RECOVERY_HEART
Spirit Temple Pot Lobby 2,                                  pot,            NONE,                 TEMPLE_SPIRIT,                  0x000b,                     MAGIC_JAR_LARGE
Spirit Temple Pot Child Climb,                              pot,            NONE,                 TEMPLE_SPIRIT,                  0x040a,                     DEKU_SEEDS_5
Spirit Temple Pot Statue Room 1,                            pot,            NONE,                 TEMPLE_SPIRIT,                  0x0517,                     NOTHING
Spirit Temple Pot Statue Room 2,                            pot,            NONE,                 TEMPLE_SPIRIT,                  0x0518,                     NOTHING
Spirit Temple Pot Statue Room 3,                            pot,            NONE,                 TEMPLE_SPIRIT,                  0x0519,                     NOTHING
Spirit Temple Pot Statue Room 4,                            pot,            NONE,                 TEMPLE_SPIRIT,                  0x051a,                     NOTHING
Spirit Temple Pot Statue Room 5,                            pot,            NONE,                 TEMPLE_SPIRIT,                  0x051b,                     NOTHING
Spirit Temple Pot Statue Room 6,                            pot,            NONE,                 TEMPLE_SPIRIT,                  0x051c,                     NOTHING
Spirit Temple Pot Child Hand Stairway 1,                    pot,            NONE,                 TEMPLE_SPIRIT,                  0x0907,                     RECOVERY_HEART
Spirit Temple Pot Child Hand Stairway 2,                    pot,            NONE,                 TEMPLE_SPIRIT,                  0x0908,                     RECOVERY_HEART
Spirit Temple Pot Adult Upper,                              pot,            NONE,                 TEMPLE_SPIRIT,                  0x1005,                     BOMBS_5
Spirit Temple Pot Child Anubis Room 1,                      pot,            NONE,                 TEMPLE_SPIRIT,                  0x1b04,                     NOTHING
Spirit Temple Pot Child Anubis Room 2,                      pot,            NONE,                 TEMPLE_SPIRIT,                  0x1b05,                     NOTHING
Spirit Temple Pot Child Anubis Room 3,                      pot,            NONE,                 TEMPLE_SPIRIT,                  0x1b06,                     RECOVERY_HEART
Spirit Temple Pot Child Anubis Room 4,                      pot,            NONE,                 TEMPLE_SPIRIT,                  0x1b07,                     SHIELD_DEKU
Spirit Temple Flying Pot Lobby 1,                           pot,            NONE,                 TEMPLE_SPIRIT,                  0x000c,                     RECOVERY_HEART
Spirit Temple Flying Pot Lobby 2,                           pot,            NONE,                 TEMPLE_SPIRIT,                  0x000d,                     RECOVERY_HEART
Spirit Temple Flying Pot Child After Bridge 1,              pot,            NONE,                 TEMPLE_SPIRIT,                  0x0304,                     NOTHING
Spirit Temple Flying Pot Child After Bridge 2,              pot,            NONE,                 TEMPLE_SPIRIT,                  0x0305,                     RECOVERY_HEART
Spirit Temple Flying Pot Statue Room 1,                     pot,            NONE,                 TEMPLE_SPIRIT,                  0x0514,                     RECOVERY_HEART
Spirit Temple Flying Pot Statue Room 2,                     pot,            NONE,                 TEMPLE_SPIRIT,                  0x0515,                     RECOVERY_HEART
Spirit Temple Flying Pot Adult Climb 1,                     pot,            NONE,                 TEMPLE_SPIRIT,                  0x0f0a,                     RECOVERY_HEART
Spirit Temple Flying Pot Adult Climb 2,                     pot,            NONE,                 TEMPLE_SPIRIT,                  0x0f0b,                     RECOVERY_HEART
Spirit Temple Flying Pot Topmost 1,                         pot,            NONE,                 TEMPLE_SPIRIT,                  0x1904,                     NUTS_5
Spirit Temple Flying Pot Topmost 2,                         pot,            NONE,                 TEMPLE_SPIRIT,                  0x1905,                     RECOVERY_HEART
Spirit Temple Flying Pot Topmost 3,                         pot,            NONE,                 TEMPLE_SPIRIT,                  0x1906,                     NUTS_5
Spirit Temple Flying Pot Topmost 4,                         pot,            NONE,                 TEMPLE_SPIRIT,                  0x1907,                     RECOVERY_HEART
Spirit Temple Flying Pot Topmost 5,                         pot,            NONE,                 TEMPLE_SPIRIT,                  0x1908,                     NUTS_5
Spirit Temple Flying Pot Topmost 6,                         pot,            NONE,                 TEMPLE_SPIRIT,                  0x1909,                     NUTS_5
Spirit Temple Crate 1,                                      crate,          NONE,                 TEMPLE_SPIRIT,                  0x00109,                    NUTS_5
Spirit Temple Crate 2,                                      crate,          NONE,                 TEMPLE_SPIRIT,                  0x0010a,                    BOMB
Spirit Temple Heart 1,                                      heart,          NONE,                 TEMPLE_SPIRIT,                  0x01702,                    RECOVERY_HEART
Spirit Temple Heart 2,                                      heart,          NONE,                 TEMPLE_SPIRIT,                  0x01703,                    RECOVERY_HEART
Spirit Temple Adult Silver Rupees Big Fairy,                fairy_spot,     NONE,                 TEMPLE_SPIRIT,                  0x00c01,                    FAIRY_BIG
Spirit Temple Adult Sunlight Big Fairy,                     fairy_spot,     NONE,                 TEMPLE_SPIRIT,                  0x01206,                    FAIRY_BIG
Gerudo Training Grounds Entrance 1,                         chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x07,                       ARROWS_10
Gerudo Training Grounds Entrance 2,                         chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x13,                       RUPEE_BLUE
Gerudo Training Grounds Stalfos,                            chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x00,                       SMALL_KEY_GTG
Gerudo Training Grounds Near Block,                         chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x11,                       ARROWS_30
Gerudo Training Grounds Behind Block Invisible,             chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x14,                       SMALL_KEY_GTG
Gerudo Training Grounds Behind Block Visible,               chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x02,                       ICE_TRAP
Gerudo Training Grounds Behind Block Enemy Back,            chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x0e,                       RUPEE_BLUE
Gerudo Training Grounds Behind Block Enemy Front,           chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x0f,                       RUPEE_HUGE
Gerudo Training Grounds Eye Statue,                         chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x03,                       SMALL_KEY_GTG
Gerudo Training Grounds Hammer Room Switch,                 chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x10,                       SMALL_KEY_GTG
Gerudo Training Grounds Hammer Room,                        chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x12,                       ARROWS_10
Gerudo Training Grounds Lizalfos,                           chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x01,                       SMALL_KEY_GTG
Gerudo Training Water,                                      chest,          GTG_WATER,            GERUDO_TRAINING_GROUND,         0x0d,                       SMALL_KEY_GTG
Gerudo Training Freestanding Key,                           collectible,    NONE,                 GERUDO_TRAINING_GROUND,         0x01,                       SMALL_KEY_GTG
Gerudo Training Maze Upper Cage,                            chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x04,                       SMALL_KEY_GTG
Gerudo Training Maze Upper Fake Ceiling,                    chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x0b,                       SMALL_KEY_GTG
Gerudo Training Maze Side Chest 1,                          chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x05,                       BOMBCHU_5
Gerudo Training Maze Side Chest 2,                          chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x08,                       ARROWS_30
Gerudo Training Maze Chest 1,                               chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x06,                       RUPEE_PURPLE
Gerudo Training Maze Chest 2,                               chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x0a,                       RUPEE_RED
Gerudo Training Maze Chest 3,                               chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x09,                       ARROWS_30
Gerudo Training Maze Chest 4,                               chest,          NONE,                 GERUDO_TRAINING_GROUND,         0x0c,                       ARROW_ICE
Gerudo Training Grounds SR Slope Front Right,               sr,             NONE,                 GERUDO_TRAINING_GROUND,         0x41,                       RUPEE_SILVER_GTG_SLOPES
